nome_mun,ibge,faixa_de_porte_populacional_segundo_o_ibge_2022,indice_de_vulnerabilidade_social,ano,desp_final,estimado,tx_mort,tx_inter,inv_tx_mort,inv_tx_inter,tx_sobrev_mort,tx_sobrev_inter,ef_bcc,ef_ccr,ef_scale,v_desp_por_hab,v_tx_mort,v_tx_inter,uf,peer1,mun_ref,peer2,peer3,categorizacao_mort,categorizacao_inter,categorizacao_desp,ef_bcc_corrigido
Patos do Piauí,220777,1-Até 20mil hab.,2,2022,78727.14238095238,não,398.03793300334894,420.92029664413405,0.00251232336690781,0.00237574668642184,250.23233669078127,236.57466864218412,0.65,0.361,0.555,35063.00660041887,138.8,189.2,PI,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7455652333333329
Patrocínio,314810,3-Acima de 50mil até 100mil hab.,4,2022,71403.50806353275,não,372.4052562017262,435.63823236264767,0.00268524673953129,0.00229548264066857,267.52467395312897,228.54826406685737,0.695,0.425,0.612,27739.372282977463,113.2,203.9,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6704621666666659
Patrocínio Paulista,353630,1-Até 20mil hab.,4,2022,178754.75915975272,não,507.5827548246926,620.4284607806026,0.0019701220943674,0.00161178937333376,196.0122094367404,160.17893733337652,0.509,0.124,0.244,135090.62337919744,248.4,388.7,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.5323033333333326
Patrocínio do Muriaé,314820,1-Até 20mil hab.,4,2022,44012.714861111104,não,435.4166376955704,401.93752760208673,0.00229665087051443,0.00248794882619168,228.6650870514435,247.7948826191686,0.594,0.59,0.993,348.579080555825,176.2,170.2,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6151943999999996
Patu,240930,1-Até 20mil hab.,2,2022,67844.24364244069,sim,513.9543240373655,931.6679906952282,0.00194569819384824,0.00107334373402029,193.56981938482497,106.33437340202931,0.503,0.324,0.644,24180.107861885415,254.7,699.9,RN,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5555686666666658
Paty do Alferes,330385,2-Acima de 20mil até 50mil hab.,3,2022,76383.6320588761,não,372.1716655022209,761.5367368346552,0.00268693211411074,0.0013131342870687,267.6932114110747,130.3134287068701,0.696,0.398,0.572,32719.49627833757,112.9,529.8,RJ,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6834536333333331
Pau Brasil,292390,1-Até 20mil hab.,2,2022,47411.82392420154,não,589.4191021561136,644.4373470678395,0.00169658566602603,0.00155174122752189,168.6585666026039,154.17412275218908,0.438,0.404,0.922,3747.688143656386,330.2,412.7,BA,430155,GO-Abadia de Goiás (100%),NA,NA,5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.48258656666666444
Pau D'Arco,150555,1-Até 20mil hab.,1,2022,67197.4578125,não,458.9872113003439,1843.2389600614576,0.00217870994088686,5.425232548072105e-4,216.87099408868664,53.252325480721055,0.564,0.366,0.649,23533.322031944714,199.8,1611.5,PA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5511755333333326
Pau D'Arco,171630,1-Até 20mil hab.,2,2022,43664.135780537334,não,532.7268131497544,1417.1085201647847,0.00187713472518397,7.056622592909946e-4,186.71347251839768,69.56622592909946,0.485,0.485,1,0,273.5,1185.4,TO,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.5310498000000006
Pau D'Arco do Piauí,220779,1-Até 20mil hab.,1,2022,68015.64333333333,não,264.517241398377,342.11227364822645,0.00378047190691039,0.00292301702402013,377.0471906910397,291.30170240201323,0.98,0.629,0.642,24351.507552790194,5.3,110.4,PI,430155,GO-Abadia de Goiás (100%),NA,NA,5% menores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.899755233333335
Pau dos Ferros,240940,2-Acima de 20mil até 50mil hab.,4,2022,43664.135780537334,não,389.9934960546982,376.388569755964,0.00256414532579729,0.00265682882093991,255.41453257972947,264.68288209399185,0.664,0.664,1,0,130.8,144.6,RN,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.6497795333333326
Paudalho,261060,3-Acima de 50mil até 100mil hab.,1,2022,55379.71276624814,sim,462.9623602800216,578.2285156306787,0.00216000281188119,0.00172942007003803,215.00028118811915,171.94200700380398,0.559,0.441,0.789,11715.576985692876,203.7,346.5,PE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5624917666666667
Pauini,130350,1-Até 20mil hab.,1,2022,98262.93159017609,sim,387.1199414007494,1328.191861429747,0.00258317873365452,7.52903273269224e-4,257.3178733654521,74.2903273269224,0.669,0.297,0.444,54598.79580962081,127.9,1096.4,AM,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7064687999999999
Paula Cândido,314830,1-Até 20mil hab.,3,2022,69217.09325,não,461.6360269041611,513.5446386481501,0.0021662087482778,0.00194725039410866,215.62087482778009,193.7250394108661,0.56,0.354,0.632,25552.957469444733,202.4,281.8,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5930442666666672
Paula Freitas,411860,1-Até 20mil hab.,4,2022,114761.38180555556,não,507.1221213771069,1148.0744414208798,0.00197191161230448,8.710236583286186e-4,196.1911612304482,86.10236583286186,0.51,0.194,0.38,71097.24602501336,247.9,916.3,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.548683733333333
Paulicéia,353640,1-Até 20mil hab.,4,2022,167876.34097222224,não,540.3790067631597,737.3590754603174,0.00185055301461458,0.00135619135002267,184.0553014614584,134.6191350022676,0.478,0.124,0.259,124212.20519166696,281.2,505.6,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5039296666666672
Paulino Neves,210805,1-Até 20mil hab.,1,2022,46210.181724137925,não,292.87855465497455,1008.0041182292788,0.00341438450888986,9.920594389600914e-4,340.4384508889869,98.20594389600916,0.885,0.836,0.945,2546.045943582648,33.7,776.3,MA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8317920666666665
Paulista,251090,1-Até 20mil hab.,2,2022,59883.7016345468,sim,445.5826870626637,619.1170512051281,0.00224425236669791,0.00161520345474813,223.42523666979164,160.52034547481335,0.581,0.423,0.728,16219.565854010893,186.4,387.4,PB,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5994432333333326
Paulista,261070,4-Acima de 100mil hab.,3,2022,57819.25867258055,não,404.2710062063687,608.1322514247431,0.00247358822336501,0.0016443791587392,246.35882233650185,163.43791587392087,0.64,0.484,0.756,14155.122892025263,145,376.4,PE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6462884999999987
Paulistana,220780,2-Acima de 20mil até 50mil hab.,2,2022,63886.066287878784,não,497.0881271622612,915.515707979285,0.00201171572072888,0.00109228054885829,200.17157207288852,108.22805488582908,0.52,0.356,0.685,20221.9305073235,237.9,683.8,PI,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5695937
Paulistas,314840,1-Até 20mil hab.,1,2022,62510.988505795794,sim,259.2279778913868,825.2082092753757,0.00385760830344858,0.00121181538036092,384.76083034485856,120.18153803609285,1,0.699,0.699,18846.85272526103,0,593.5,MG,430155,GO-Abadia de Goiás (100%),NA,NA,5% menores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.9122213
Paulistânia,353657,1-Até 20mil hab.,4,2022,178228.99666666667,não,513.7070343375343,559.2181272800249,0.00194663481937633,0.00178821098819505,193.66348193763372,177.82109881950527,0.503,0.123,0.245,134564.86088611136,254.5,327.5,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5665296666666658
Paulo Afonso,292400,4-Acima de 100mil hab.,3,2022,105841.4315960452,não,492.0056149079444,696.8264287671705,0.00203249712950349,0.00143507760141819,202.2497129503497,142.50776014181983,0.526,0.217,0.413,62177.29581551117,232.8,465.1,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5503329666666672
Paulo Bento,431413,1-Até 20mil hab.,5,2022,123674.23333333334,não,335.68862218844896,245.27412620706264,0.00297895112881907,0.00407707088988176,296.8951128819075,406.707088988176,0.945,0.334,0.353,80010.0975533942,76.5,13.5,RS,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.9289630999999993
Paulo Frontin,411870,1-Até 20mil hab.,4,2022,178754.75915975272,não,407.38427657394374,686.0868468714272,0.00245468482095059,0.00145754142432554,244.4684820950598,144.7541424325542,0.635,0.155,0.244,135090.6233790751,148.2,454.3,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.659679199999999
Paulo Jacinto,270660,1-Até 20mil hab.,2,2022,58682.843240740745,não,588.4696905038868,362.6857297672362,0.00169932286426465,0.00275720801213154,168.9322864264655,274.7208012131545,0.638,0.475,0.745,15018.707460119942,329.2,130.9,AL,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6162064999999998
Paulo Lopes,421230,1-Até 20mil hab.,4,2022,96170.22645833332,não,344.8925401399121,339.6229849639659,0.00289945384030147,0.00294444146678146,288.9453840301478,293.44414667814675,0.751,0.341,0.454,52506.09067777805,85.7,107.9,SC,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6999444999999995
Paulo Ramos,210810,2-Acima de 20mil até 50mil hab.,1,2022,60054.85037773868,não,397.3761151953011,1929.06486999818,0.00251650756490113,5.183858850744316e-4,250.65075649011345,50.83858850744316,0.651,0.474,0.728,16390.7145971834,138.1,1697.3,MA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.6556427666666678
Paulo de Faria,353660,1-Até 20mil hab.,4,2022,134052.4892473118,não,511.17819877455287,734.0722051492528,0.00195626496278068,0.00136226381135991,194.62649627806888,135.22638113599172,0.506,0.165,0.326,90388.3534667827,252,502.3,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5334908333333329
Paulínia,353650,4-Acima de 100mil hab.,4,2022,141154.63851851854,não,330.7201995978417,622.5965295619046,0.00302370402901306,0.00160617663690425,301.3704029013068,159.61766369042542,0.783,0.242,0.309,97490.50273796328,71.5,390.8,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7620165000000004
Paverama,431415,1-Até 20mil hab.,4,2022,89112.79366666666,não,483.4439784485417,348.65307658214607,0.00206849199613402,0.00286818062758264,205.8491996134028,285.81806275826455,0.664,0.325,0.489,45448.65788610256,224.2,116.9,RS,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6249008666666658
Pavussu,220785,1-Até 20mil hab.,2,2022,77460.18116666666,não,373.3645318425636,304.9448696435892,0.00267834760593078,0.00327928127195178,266.83476059307884,326.9281271951784,0.759,0.428,0.564,33796.04538692157,114.1,73.2,PI,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7481645333333331
Pavão,314850,1-Até 20mil hab.,2,2022,61368.586073775274,não,427.1328631949101,581.8057300907319,0.00234119190108694,0.00171878678445475,233.1191901086941,170.87867844547546,0.606,0.431,0.711,17704.450293219994,167.9,350.1,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7228751999999992
Paço do Lumiar,210750,4-Acima de 100mil hab.,2,2022,82879.06139056648,sim,332.09111802442146,371.0569737929838,0.00301122175729632,0.00269500392292292,300.1221757296326,268.5003922922924,0.78,0.411,0.527,39214.9256100112,72.9,139.3,MA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7425765333333318
Peabiru,411880,1-Até 20mil hab.,4,2022,178754.75915975272,não,494.1706301572684,398.2583767142776,0.00202359253863741,0.00251093274735418,201.3592538637419,250.09327473541876,0.581,0.142,0.244,135090.6233799822,234.9,166.5,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.5829124333333331
Pederneiras,353670,2-Acima de 20mil até 50mil hab.,4,2022,106247.41407407408,não,402.96895477953416,635.6893446536299,0.00248158074744766,0.00157309542532111,247.1580747447663,156.30954253211107,0.642,0.264,0.411,62583.27829351599,143.7,403.9,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6510214999999989
Pedra,261080,2-Acima de 20mil até 50mil hab.,1,2022,43664.135780537334,não,510.07986603364566,698.2428491618804,0.00196047730285052,0.00143216647503132,195.04773028505275,142.2166475031326,0.507,0.507,1,0,250.9,466.5,PE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.5440474666666671
Pedra Azul,314870,2-Acima de 20mil até 50mil hab.,2,2022,45581.925481171544,não,409.77242358262504,490.1100170634138,0.00244037895780549,0.00204035821587913,243.0378957805499,203.0358215879136,0.632,0.605,0.957,1917.7897006162632,150.5,258.4,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6280111000000007
Pedra Bela,353680,1-Até 20mil hab.,4,2022,178754.75915975272,sim,422.5710749360143,468.8472641222714,0.00236646580732346,0.00213289076533719,235.6465807323466,212.2890765337192,0.612,0.15,0.245,135090.62337919738,163.3,237.1,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.6154209666666662
Pedra Bonita,314875,1-Até 20mil hab.,3,2022,126515.95916666668,não,317.1771619742651,901.3305273112212,0.00315281211855075,0.00110947090961527,314.28121185507587,109.94709096152792,0.817,0.282,0.345,82851.82338607559,57.9,669.6,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7651787666666676
Pedra Branca,231050,2-Acima de 20mil até 50mil hab.,2,2022,51243.204010416666,não,434.888778523127,615.6765677395254,0.00229943849872599,0.00162422942888914,228.94384987259932,161.42294288891478,0.595,0.507,0.852,7579.068229861394,175.7,383.9,CE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6009436333333336
Pedra Branca,251100,1-Até 20mil hab.,3,2022,87992.94583333335,não,589.4191021561136,480.52857139489566,0.00169658566602603,0.00208104171016754,168.6585666026039,207.1041710167543,0.481,0.239,0.497,44328.810052803165,330.2,248.8,PB,430155,GO-Abadia de Goiás (100%),NA,NA,5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.520568033333333
Pedra Branca do Amapari,160015,1-Até 20mil hab.,1,2022,114586.80172509508,sim,394.9886947656391,583.8225599391509,0.00253171802953331,0.00171284919189184,252.17180295333156,170.28491918918402,0.655,0.25,0.382,70922.66594455784,135.8,352.1,AP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.717044166666666
Pedra Dourada,314900,1-Até 20mil hab.,4,2022,50543.13805555555,não,259.2279778913868,1230.493522114229,0.00385760830344858,8.12682051573749e-4,384.76083034485856,80.26820515737491,1,0.864,0.864,6879.002275020785,0,998.7,MG,430155,GO-Abadia de Goiás (100%),NA,NA,5% menores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8581947333333335
Pedra Grande,240950,1-Até 20mil hab.,2,2022,96160.159591815,sim,493.43391389917,325.90954480131205,0.00202661384195887,0.00306833603357533,201.66138419588717,305.83360335753326,0.71,0.323,0.455,52496.02381125343,234.2,94.2,RN,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7378161999999994
Pedra Lavrada,251110,1-Até 20mil hab.,2,2022,103732.18809523807,não,425.11690722386675,417.98781859962094,0.00235229411723537,0.00239241421759678,234.22941172353785,238.24142175967873,0.609,0.256,0.42,60068.05231468278,165.9,186.2,PB,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6398119666666668
Pedra Mole,280500,1-Até 20mil hab.,3,2022,71252.54340782527,não,375.23122895531304,358.4317501865813,0.00266502338513805,0.00278993141505865,265.5023385138053,277.9931415058657,0.69,0.423,0.613,27588.407627269997,116,126.7,SE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7024974999999999
Pedra Preta,510637,1-Até 20mil hab.,4,2022,44796.48533333334,não,426.6476173123943,849.4476179824562,0.00234385464590042,0.00117723562798978,233.38546459004203,116.72356279897804,0.607,0.591,0.974,1132.349552778062,167.4,617.7,MT,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5926272333333341
Pedra Preta,240960,1-Até 20mil hab.,1,2022,53544.71049814197,sim,259.2279778913868,288.050985276351,0.00385760830344858,0.00347160763585174,384.76083034485856,346.16076358517495,1,0.815,0.815,9880.57471760721,0,56.3,RN,430155,GO-Abadia de Goiás (100%),NA,NA,5% menores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8894419999999997
